"Intent","Question","Answer","Entity"
"Rutas_recorrido","Por donde pasa segundo","N/A","opciones"
"Rutas_recorrido","Por donde pasa coordinador","N/A","persona"
"Rutas_recorrido","Por donde pasa creo","N/A","personal"
"Rutas_recorrido","Por donde pasa eres","N/A","personal"
"Rutas_recorrido","Por donde pasa vives","N/A","personal"
"Rutas_recorrido","Por donde pasa tu","N/A","Pronombres"
"Rutas_recorrido","Por donde pasa Lazaro Cardenas 1","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Patria 2","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Zapopan 3","Aquí tienes la ruta y sus paradas","Rutas"
"Rutas_recorrido","Por donde pasa Vallarta","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Lazaro Cardenas 2","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Sauz","Aquí tienes la ruta y sus paradas","Rutas"
"Rutas_recorrido","Por donde pasa Santa Margarita","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Zalatitlan 1","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Artesanos 1","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Copernico","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Miravalle","Aquí tienes la ruta y sus paradas","Rutas"
"Rutas_recorrido","Por donde pasa Loma Dorada 1","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Agaves","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Olivos","Aquí tienes la ruta y sus paradas","Rutas"
"Rutas_recorrido","Por donde pasa Tonala","N/A","Rutas"
"Rutas_recorrido","Por donde pasa San Pedrito","N/A","Rutas"
"Rutas_recorrido","Por donde pasa El Salto 1","Aquí tienes la ruta y sus paradas","Rutas"
"Rutas_recorrido","Por donde pasa San Joaquin","Aquí tienes la ruta y sus paradas","Rutas"
"Rutas_recorrido","Por donde pasa San Gaspar","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Santa Fe 1","N/A","Rutas"
"Rutas_recorrido","Por donde pasa La Noria","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Artesanos","N/A","Rutas"
"Rutas_recorrido","Por donde pasa El Salto","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Loma del Sur","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Tepeyac","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Zapopan 1","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Santa Fe","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Real de Colima","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Chapala","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Aviacion","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Loma Bonita","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Estadio","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Mariano Otero","Aquí tienes la ruta y sus paradas","Rutas"
"Rutas_recorrido","Por donde pasa Loma Dorada","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Oblatos","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Transito","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Periferico","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Patria 1","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Aguilas 1","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Aguilas 2","Aquí tienes la ruta y sus paradas","Rutas"
"Rutas_recorrido","Por donde pasa San Isidro","N/A","Rutas"
"Rutas_recorrido","Por donde pasa Zapopan 2","N/A","Rutas"
"Rutas_recorrido","Por donde pasa molesto","N/A","sentimientos"
"Rutas_recorrido","Por donde pasa decepcionado","N/A","sentimientos"
"Rutas_recorrido","Por donde pasa pagina web","Creo que no entendí tu pregunta. ¿Podrías reformularla?","servicio"
"Rutas_recorrido","Por donde pasa reglamento","Creo que no entendí tu pregunta. ¿Podrías reformularla?","servicio"
"Rutas_recorrido","Por donde pasa reembolso","N/A","servicio"
"Rutas_recorrido","Por donde pasa transporte ctg","N/A","servicio"
"Rutas_recorrido","Por donde pasa 3er turno manufactura","N/A","Turnos"
"Rutas_recorrido","Por donde pasa Turno administrativo 8:30am - 5:30pm","N/A","Turnos"
"Rutas_recorrido","Por donde pasa 1er turno manufactura","N/A","Turnos"
"Rutas_recorrido","Por donde pasa Turno administrativo 7am - 4pm","N/A","Turnos"
"Rutas_recorrido","Por donde pasa 2do turno manufactura","N/A","Turnos"
"Rutas_recorrido","Por donde pasa Admin","N/A","Turnos_simple"
"Rutas_recorrido","Por donde pasa Manufactura","N/A","Turnos_simple"
"Rutas_recorrido","Por donde pasa manufactura","N/A","turnos_tipos"
"Rutas_recorrido","Por donde pasa administrativos","N/A","turnos_tipos"
"saludos","Hola","N/A",
"saludos","Hola Corazon","Hola, ¿en qué puedo ayudarte ?","Easter_Entities"
"saludos","Hola Hogwarts","N/A","Easter_Entities"
"saludos","Hola queja","N/A","feedback"
"saludos","Hola hora","N/A","hora"
"saludos","Hola entrada","N/A","io"
"saludos","Hola salida","N/A","io"
"saludos","Hola subir","N/A","io"
"saludos","Hola Link","N/A","Link-instrucciones"
"saludos","Hola Instrucciones","N/A","Link-instrucciones"
"saludos","Hola Av Belisario Dominguez","N/A","Lugares"
"saludos","Hola Centro","Hola, ¿en qué puedo ayudarte ?","Lugares"
"saludos","Hola Plaza Andares","Hola, ¿en qué puedo ayudarte ?","Lugares"
"saludos","Hola Av 18 de marzo","N/A","Lugares"
"saludos","Hola Periferico","N/A","Lugares"
"saludos","Hola Av Calma","Hola, ¿en qué puedo ayudarte ?","Lugares"
"saludos","Hola Gran Plaza","N/A","Lugares"
"saludos","Hola Providencia","Hola, ¿en qué puedo ayudarte ?","Lugares"
"saludos","Hola Glorieta Minerva","Hola, ¿en qué puedo ayudarte ?","Lugares"
"saludos","Hola Plaza Galerias","N/A","Lugares"
"saludos","Hola Chapala","N/A","Lugares"
"saludos","Hola Av Chapultepec","N/A","Lugares"
"saludos","Hola Fraccionamiento Revolucion","N/A","Lugares"
"saludos","Hola Expo Guadalajara","N/A","Lugares"
"saludos","Hola El Fortin","N/A","Lugares"
"saludos","Hola Periferico esquina con Vallarta","N/A","Lugares"
"saludos","Hola Mariano Otero","N/A","Lugares"
"saludos","Hola Av Lopez Mateos Sur","N/A","Lugares"
"saludos","Hola UVM Sur","N/A","Lugares"
"saludos","Hola Zapopan","N/A","Lugares"
"saludos","Hola Av Lopez Mateos","N/A","Lugares"
"saludos","Hola Av Lazaro Cardenas","N/A","Lugares"
"saludos","Hola Plaza del Sol","N/A","Lugares"
"saludos","Hola Plaza patria","N/A","Lugares"
"saludos","Hola Avenida Aviacion","N/A","Lugares"
"saludos","Hola love","N/A","miscEng"
"saludos","Hola ninguna","N/A","ninguno"
"saludos","Hola primero","N/A","opciones"
"saludos","Hola segundo","N/A","opciones"
"saludos","Hola coordinador","N/A","persona"
"saludos","Hola creo","N/A","personal"
"saludos","Hola eres","N/A","personal"
"saludos","Hola vives","N/A","personal"
"saludos","Hola tu","Hola, ¿en qué puedo ayudarte ?","Pronombres"
"saludos","Hola Lazaro Cardenas 1","N/A","Rutas"
"saludos","Hola Patria 2","N/A","Rutas"
"saludos","Hola Zapopan 3","N/A","Rutas"
"saludos","Hola Vallarta","N/A","Rutas"
"saludos","Hola Lazaro Cardenas 2","Hola, ¿en qué puedo ayudarte ?","Rutas"
"saludos","Hola Sauz","N/A","Rutas"
"saludos","Hola Santa Margarita","N/A","Rutas"
"saludos","Hola Zalatitlan 1","N/A","Rutas"
"saludos","Hola Artesanos 1","Hola, ¿en qué puedo ayudarte ?","Rutas"
"saludos","Hola Copernico","N/A","Rutas"
"saludos","Hola Miravalle","N/A","Rutas"
"saludos","Hola Loma Dorada 1","N/A","Rutas"
"saludos","Hola Agaves","N/A","Rutas"
"saludos","Hola Olivos","N/A","Rutas"
"saludos","Hola Tonala","N/A","Rutas"
"saludos","Hola San Pedrito","N/A","Rutas"
"saludos","Hola El Salto 1","N/A","Rutas"
"saludos","Hola San Joaquin","Hola, ¿en qué puedo ayudarte ?","Rutas"
"saludos","Hola San Gaspar","N/A","Rutas"
"saludos","Hola Santa Fe 1","N/A","Rutas"
"saludos","Hola La Noria","N/A","Rutas"
"saludos","Hola Artesanos","N/A","Rutas"
"saludos","Hola El Salto","Hola, ¿en qué puedo ayudarte ?","Rutas"
"saludos","Hola Loma del Sur","Hola, ¿en qué puedo ayudarte ?","Rutas"
"saludos","Hola Tepeyac","Hola, ¿en qué puedo ayudarte ?","Rutas"
"saludos","Hola Zapopan 1","Hola, ¿en qué puedo ayudarte ?","Rutas"
"saludos","Hola Santa Fe","N/A","Rutas"
"saludos","Hola Real de Colima","N/A","Rutas"
"saludos","Hola Chapala","N/A","Rutas"
"saludos","Hola Aviacion","Hola, ¿en qué puedo ayudarte ?","Rutas"
"saludos","Hola Loma Bonita","N/A","Rutas"
"saludos","Hola Estadio","N/A","Rutas"
"saludos","Hola Mariano Otero","Hola, ¿en qué puedo ayudarte ?","Rutas"
"saludos","Hola Loma Dorada","N/A","Rutas"
"saludos","Hola Oblatos","N/A","Rutas"
"saludos","Hola Transito","N/A","Rutas"
"saludos","Hola Periferico","Hola, ¿en qué puedo ayudarte ?","Rutas"
"saludos","Hola Patria 1","N/A","Rutas"
"saludos","Hola Aguilas 1","N/A","Rutas"
"saludos","Hola Aguilas 2","N/A","Rutas"
"saludos","Hola San Isidro","N/A","Rutas"
"saludos","Hola Zapopan 2","N/A","Rutas"
"saludos","Hola molesto","N/A","sentimientos"
"saludos","Hola decepcionado","N/A","sentimientos"
"saludos","Hola pagina web","N/A","servicio"
"saludos","Hola reglamento","N/A","servicio"
"saludos","Hola reembolso","Hola, ¿en qué puedo ayudarte ?","servicio"
"saludos","Hola transporte ctg","Hola, ¿en qué puedo ayudarte ?","servicio"
"saludos","Hola 3er turno manufactura","N/A","Turnos"
"saludos","Hola Turno administrativo 8:30am - 5:30pm","N/A","Turnos"
"saludos","Hola 1er turno manufactura","N/A","Turnos"
"saludos","Hola Turno administrativo 7am - 4pm","N/A","Turnos"
"saludos","Hola 2do turno manufactura","N/A","Turnos"
"saludos","Hola Admin","N/A","Turnos_simple"
"saludos","Hola Manufactura","N/A","Turnos_simple"
"saludos","Hola manufactura","N/A","turnos_tipos"
"saludos","Hola administrativos","N/A","turnos_tipos"
"turnos","Que turnos hay","Creo que no entendí tu pregunta. ¿Podrías reformularla?",
"turnos","Que turnos hay Corazon","N/A","Easter_Entities"
"turnos","Que turnos hay Hogwarts","N/A","Easter_Entities"
"turnos","Que turnos hay queja","Creo que no entendí tu pregunta. ¿Podrías reformularla?","feedback"
"turnos","Que turnos hay hora","N/A","hora"
"turnos","Que turnos hay entrada","Creo que no entendí tu pregunta. ¿Podrías reformularla?","io"
"turnos","Que turnos hay salida","Creo que no entendí tu pregunta. ¿Podrías reformularla?","io"
"turnos","Que turnos hay subir","N/A","io"
"turnos","Que turnos hay Link","N/A","Link-instrucciones"
"turnos","Que turnos hay Instrucciones","N/A","Link-instrucciones"
"turnos","Que turnos hay Av Belisario Dominguez","N/A","Lugares"
"turnos","Que turnos hay Centro","N/A","Lugares"
"turnos","Que turnos hay Plaza Andares","N/A","Lugares"
"turnos","Que turnos hay Av 18 de marzo","Creo que no entendí tu pregunta. ¿Podrías reformularla?","Lugares"
"turnos","Que turnos hay Periferico","N/A","Lugares"
"turnos","Que turnos hay Av Calma","Creo que no entendí tu pregunta. ¿Podrías reformularla?","Lugares"
"turnos","Que turnos hay Gran Plaza","N/A","Lugares"
"turnos","Que turnos hay Providencia","N/A","Lugares"
"turnos","Que turnos hay Glorieta Minerva","N/A","Lugares"
"turnos","Que turnos hay Plaza Galerias","N/A","Lugares"
"turnos","Que turnos hay Chapala","Entiendo que necesitas información de la ruta Chapala, ¿qué necesitas?","Lugares"
"turnos","Que turnos hay Av Chapultepec","N/A","Lugares"
"turnos","Que turnos hay Fraccionamiento Revolucion","N/A","Lugares"
"turnos","Que turnos hay Expo Guadalajara","N/A","Lugares"
"turnos","Que turnos hay El Fortin","Creo que no entendí tu pregunta. ¿Podrías reformularla?","Lugares"
"turnos","Que turnos hay Periferico esquina con Vallarta","Entiendo que necesitas información de la ruta Periferico, ¿qué necesitas?","Lugares"
"turnos","Que turnos hay Mariano Otero","N/A","Lugares"
"turnos","Que turnos hay Av Lopez Mateos Sur","N/A","Lugares"
"turnos","Que turnos hay UVM Sur","N/A","Lugares"
"turnos","Que turnos hay Zapopan","N/A","Lugares"
"turnos","Que turnos hay Av Lopez Mateos","N/A","Lugares"
"turnos","Que turnos hay Av Lazaro Cardenas","Creo que no entendí tu pregunta. ¿Podrías reformularla?","Lugares"
"turnos","Que turnos hay Plaza del Sol","N/A","Lugares"
"turnos","Que turnos hay Plaza patria","N/A","Lugares"
"turnos","Que turnos hay Avenida Aviacion","N/A","Lugares"
"turnos","Que turnos hay love","N/A","miscEng"
"turnos","Que turnos hay ninguna","N/A","ninguno"
"turnos","Que turnos hay primero","Creo que no entendí tu pregunta. ¿Podrías reformularla?","opciones"
"turnos","Que turnos hay segundo","N/A","opciones"
"turnos","Que turnos hay coordinador","N/A","persona"
"turnos","Que turnos hay creo","Creo que no entendí tu pregunta. ¿Podrías reformularla?","personal"
"turnos","Que turnos hay eres","N/A","personal"
"turnos","Que turnos hay vives","N/A","personal"
"turnos","Que turnos hay tu","N/A","Pronombres"
"turnos","Que turnos hay Lazaro Cardenas 1","N/A","Rutas"
"turnos","Que turnos hay Patria 2","N/A","Rutas"
"turnos","Que turnos hay Zapopan 3","N/A","Rutas"
"turnos","Que turnos hay Vallarta","N/A","Rutas"
"turnos","Que turnos hay Lazaro Cardenas 2","N/A","Rutas"
"turnos","Que turnos hay Sauz","N/A","Rutas"
"turnos","Que turnos hay Santa Margarita","N/A","Rutas"
"turnos","Que turnos hay Zalatitlan 1","Entiendo que necesitas información de la ruta Zalatitlan 1, ¿qué necesitas?","Rutas"
"turnos","Que turnos hay Artesanos 1","Entiendo que necesitas información de la ruta Artesanos 1, ¿qué necesitas?","Rutas"
"turnos","Que turnos hay Copernico","N/A","Rutas"
"turnos","Que turnos hay Miravalle","N/A","Rutas"
"turnos","Que turnos hay Loma Dorada 1","N/A","Rutas"
"turnos","Que turnos hay Agaves","N/A","Rutas"
"turnos","Que turnos hay Olivos","N/A","Rutas"
"turnos","Que turnos hay Tonala","N/A","Rutas"
"turnos","Que turnos hay San Pedrito","Entiendo que necesitas información de la ruta San Pedrito, ¿qué necesitas?","Rutas"
"turnos","Que turnos hay El Salto 1","N/A","Rutas"
"turnos","Que turnos hay San Joaquin","N/A","Rutas"
"turnos","Que turnos hay San Gaspar","N/A","Rutas"
"turnos","Que turnos hay Santa Fe 1","N/A","Rutas"
"turnos","Que turnos hay La Noria","N/A","Rutas"
"turnos","Que turnos hay Artesanos","Entiendo que necesitas información de la ruta Artesanos, ¿qué necesitas?","Rutas"
"turnos","Que turnos hay El Salto","Entiendo que necesitas información de la ruta El Salto, ¿qué necesitas?","Rutas"
"turnos","Que turnos hay Loma del Sur","N/A","Rutas"
"turnos","Que turnos hay Tepeyac","N/A","Rutas"
"turnos","Que turnos hay Zapopan 1","N/A","Rutas"
"turnos","Que turnos hay Santa Fe","N/A","Rutas"
"turnos","Que turnos hay Real de Colima","N/A","Rutas"
"turnos","Que turnos hay Chapala","N/A","Rutas"
"turnos","Que turnos hay Aviacion","N/A","Rutas"
"turnos","Que turnos hay Loma Bonita","N/A","Rutas"
"turnos","Que turnos hay Estadio","N/A","Rutas"
"turnos","Que turnos hay Mariano Otero","N/A","Rutas"
"turnos","Que turnos hay Loma Dorada","N/A","Rutas"
"turnos","Que turnos hay Oblatos","N/A","Rutas"
"turnos","Que turnos hay Transito","N/A","Rutas"
"turnos","Que turnos hay Periferico","N/A","Rutas"
"turnos","Que turnos hay Patria 1","N/A","Rutas"
"turnos","Que turnos hay Aguilas 1","N/A","Rutas"
"turnos","Que turnos hay Aguilas 2","Entiendo que necesitas información de la ruta Aguilas 2, ¿qué necesitas?","Rutas"
"turnos","Que turnos hay San Isidro","Entiendo que necesitas información de la ruta San Isidro, ¿qué necesitas?","Rutas"
"turnos","Que turnos hay Zapopan 2","Entiendo que necesitas información de la ruta Zapopan 2, ¿qué necesitas?","Rutas"
"turnos","Que turnos hay molesto","Creo que no entendí tu pregunta. ¿Podrías reformularla?","sentimientos"
"turnos","Que turnos hay decepcionado","N/A","sentimientos"
"turnos","Que turnos hay pagina web","N/A","servicio"
"turnos","Que turnos hay reglamento","N/A","servicio"
"turnos","Que turnos hay reembolso","N/A","servicio"
"turnos","Que turnos hay transporte ctg","N/A","servicio"
"turnos","Que turnos hay 3er turno manufactura","N/A","Turnos"
"turnos","Que turnos hay Turno administrativo 8:30am - 5:30pm","N/A","Turnos"
"turnos","Que turnos hay 1er turno manufactura","N/A","Turnos"
"turnos","Que turnos hay Turno administrativo 7am - 4pm","N/A","Turnos"
"turnos","Que turnos hay 2do turno manufactura","N/A","Turnos"
"turnos","Que turnos hay Admin","N/A","Turnos_simple"
"turnos","Que turnos hay Manufactura","Creo que no entendí tu pregunta. ¿Podrías reformularla?","Turnos_simple"
"turnos","Que turnos hay manufactura","Creo que no entendí tu pregunta. ¿Podrías reformularla?","turnos_tipos"
"turnos","Que turnos hay administrativos","N/A","turnos_tipos"
